timestamp,ueImsiComplete,DRB.PdcpSduDelayDl (cellAverageLatency),m_pDCPBytesUL (0),m_pDCPBytesDL (cellDlTxVolume),DRB.PdcpSduVolumeDl_Filter.UEID (txBytes),Tot.PdcpSduNbrDl.UEID (txDlPackets),DRB.PdcpSduBitRateDl.UEID (pdcpThroughput),DRB.PdcpSduDelayDl.UEID (pdcpLatency),QosFlow.PdcpPduVolumeDL_Filter.UEID(txPdcpPduBytesNrRlc),DRB.PdcpPduNbrDl.Qos.UEID (txPdcpPduNrRlc)
1732451196444,00003,88.495174,0,8384.000000,2096.000000,200,20960.000000,111.482090,,
1732451196444,00002,88.495174,0,8384.000000,2096.000000,200,20960.000000,118.986823,,
1732451196444,00001,88.495174,0,8384.000000,2096.000000,200,20960.000000,36.735535,,
1732451196444,00004,88.495174,0,8384.000000,2096.000000,200,20960.000000,86.776248,,
1732451196544,00003,114.607792,0,8384.000000,2096.000000,200,20960.000000,150.709351,,
1732451196544,00002,114.607792,0,8384.000000,2096.000000,200,20960.000000,143.950354,,
1732451196544,00001,114.607792,0,8384.000000,2096.000000,200,20960.000000,129.372934,,
1732451196544,00004,114.607792,0,8384.000000,2096.000000,200,20960.000000,34.398530,,
1732451196644,00003,84.509156,0,8384.000000,2096.000000,200,20960.000000,135.751173,,
1732451196644,00002,84.509156,0,8384.000000,2096.000000,200,20960.000000,129.339354,,
1732451196644,00001,84.509156,0,8384.000000,2096.000000,200,20960.000000,45.283675,,
1732451196644,00004,84.509156,0,8384.000000,2096.000000,200,20960.000000,27.662423,,
1732451196744,00003,0.000000,0,41.920000,10.480000,1,104.800000,0.000000,,
1732451196744,00002,0.000000,0,41.920000,10.480000,1,104.800000,0.000000,,
1732451196744,00001,0.000000,0,41.920000,10.480000,1,104.800000,0.000000,,
1732451196744,00004,0.000000,0,41.920000,10.480000,1,104.800000,0.000000,,
1732451196844,00003,89.665280,0,8384.000000,2096.000000,200,20960.000000,100.179311,,
1732451196844,00002,89.665280,0,8384.000000,2096.000000,200,20960.000000,145.546954,,
1732451196844,00001,89.665280,0,8384.000000,2096.000000,200,20960.000000,45.281271,,
1732451196844,00004,89.665280,0,8384.000000,2096.000000,200,20960.000000,67.653585,,
1732451196944,00003,75.287333,0,8384.000000,2096.000000,200,20960.000000,142.142873,,
1732451196944,00002,75.287333,0,8384.000000,2096.000000,200,20960.000000,138.457603,,
1732451196944,00001,75.287333,0,8384.000000,2096.000000,200,20960.000000,10.292413,,
1732451196944,00004,75.287333,0,8384.000000,2096.000000,200,20960.000000,10.256441,,
1732451197044,00003,115.968155,0,8384.000000,2096.000000,200,20960.000000,97.036889,,
1732451197044,00002,115.968155,0,8384.000000,2096.000000,200,20960.000000,123.835883,,
1732451197044,00001,115.968155,0,8384.000000,2096.000000,200,20960.000000,123.307099,,
1732451197044,00004,115.968155,0,8384.000000,2096.000000,200,20960.000000,119.692748,,
1732451197144,00003,74.068495,0,8384.000000,2096.000000,200,20960.000000,76.572853,,
1732451197144,00002,74.068495,0,8384.000000,2096.000000,200,20960.000000,111.857780,,
1732451197144,00001,74.068495,0,8384.000000,2096.000000,200,20960.000000,47.265855,,
1732451197144,00004,74.068495,0,8384.000000,2096.000000,200,20960.000000,60.577490,,
1732451197244,00003,60.783403,0,8384.000000,2096.000000,200,20960.000000,134.294668,,
1732451197244,00002,60.783403,0,8384.000000,2096.000000,200,20960.000000,69.983972,,
1732451197244,00001,60.783403,0,8384.000000,2096.000000,200,20960.000000,10.629910,,
1732451197244,00004,60.783403,0,8384.000000,2096.000000,200,20960.000000,28.225061,,
1732451197344,00003,64.155761,0,8384.000000,2096.000000,200,20960.000000,97.688432,,
1732451197344,00002,64.155761,0,8384.000000,2096.000000,200,20960.000000,85.419988,,
1732451197344,00001,64.155761,0,8384.000000,2096.000000,200,20960.000000,15.576072,,
1732451197344,00004,64.155761,0,8384.000000,2096.000000,200,20960.000000,57.938551,,
1732451197444,00003,89.850353,0,8384.000000,2096.000000,200,20960.000000,116.168980,,
1732451197444,00002,89.850353,0,8384.000000,2096.000000,200,20960.000000,74.338423,,
1732451197444,00001,89.850353,0,8384.000000,2096.000000,200,20960.000000,36.515249,,
1732451197444,00004,89.850353,0,8384.000000,2096.000000,200,20960.000000,132.378760,,
